YEAR.x;pltID;LAT;LON;state.x;species;gdd;abundance
2013;3_21_129_2;37.61679;-83.67211;KY;;1124.185;74.96528
2013;2_21_165_4;37.96729;-83.71219;KY;;1076.05;74.96528
2013;3_21_147_12;36.62497;-84.46511;KY;;1121.838;74.96528
2013;5_21_231_83;36.62227;-84.9317;KY;;1118.422;74.96528
2013;6_21_61_1;37.21748;-86.24859;KY;;1253.08;74.96528
2013;2_47_71_68;35.38408;-88.10566;TN;;1360.59;74.96528
2013;3_47_15_30;35.91444;-86.10555;TN;;1320.096;74.96528
2013;4_47_141_42;36.16998;-85.41072;TN;;1210.78;74.96528
2013;5_47_89_34;35.95231;-83.31434;TN;;1269.671;74.96528
2013;1_47_23_32;35.39404;-88.41179;TN;;1365.722;74.96528
2013;5_47_73_54;36.44659;-82.94644;TN;;1150.563;74.96528
2013;2_47_85_53;36.13851;-87.86544;TN;;1300.129;74.96528
2013;2_47_135_42;35.65404;-87.81966;TN;;1317.059;74.96528
2013;2_47_85_49;36.09014;-87.75978;TN;;1300.129;74.96528
2013;2_47_85_50;35.99885;-87.75843;TN;;1326.487;74.96528
2013;4_47_49_56;36.24702;-85.08653;TN;;1109.008;74.96528
2013;4_47_7_38;35.51875;-85.21005;TN;;1227.643;74.96528
2013;2_1_99_36;31.77133;-87.33589;AL;;1821.14;74.96528
2013;3_1_109_43;31.9785;-85.97328;AL;;1759.98;74.96528
2013;5_1_37_39;32.78072;-86.12854;AL;;1622.46;74.96528
2013;3_1_45_68;31.37077;-85.74409;AL;;1864.316;74.96528
2013;6_1_71_86;34.85171;-85.96312;AL;;1460.081;74.96528
2013;5_1_73_58;33.62676;-86.96225;AL;;1641.484;74.96528
2013;3_39_31_993;40.23732;-82.02479;OH;;933.6979;74.96528
2013;5_39_45_2614;39.61064;-82.55708;OH;;955.5844;74.96528
2013;1_39_1_4916;38.67678;-83.28452;OH;;1029.887;74.96528
2013;1_39_25_5217;38.99313;-84.27994;OH;;1064.471;74.96528
2013;1_39_145_966;38.83628;-83.061;OH;;1000.227;74.96528
2013;1_39_145_2227;38.77846;-82.77745;OH;;1011.275;74.96528
2013;1_39_53_2769;38.83975;-82.50612;OH;;1007.223;74.96528
2013;4_13_97_15;33.72327;-84.64095;GA;;1592.246;74.96528
2013;4_36_31_3380;44.44306;-73.60316;NY;;497.265;74.96528
2013;4_36_41_1992;43.51517;-74.43172;NY;;390.0387;74.96528
2013;6_36_17_1035;42.69427;-75.71572;NY;;592.8295;74.96528
2013;6_36_17_4229;42.38524;-75.72229;NY;;624.2859;74.96528
2013;6_36_97_6693;42.3074;-76.83381;NY;;589.8558;74.96528
2013;1_36_19_2293;44.67955;-73.61636;NY;;529.7284;74.96528
2013;8_36_95_4534;42.49971;-74.40579;NY;;508.1207;74.96528
2013;7_42_111_3626;39.80954;-78.91818;PA;;725.1502;74.96528
2013;6_42_65_3843;41.08536;-78.90863;PA;;732.7527;74.96528
2013;6_42_117_6109;41.6631;-77.05378;PA;;576.718;74.96528
2013;5_42_19_2972;40.96395;-80.02145;PA;;787.6451;74.96528
2013;6_42_123_11895;41.79495;-79.13797;PA;;637.1015;74.96528
2013;4_54_35_1422;38.75776;-81.61268;WV;;999.4034;74.96528
2013;4_54_35_3007;38.70804;-81.78039;WV;;1048.511;74.96528
2013;4_54_99_47;38.2204;-82.3381;WV;;1079.071;74.96528
2013;4_54_51_1741;39.74832;-80.6277;WV;;921.3292;74.96528
2013;3_54_5_551;38.21129;-81.7196;WV;;1075.757;74.96528
2013;4_54_35_867;38.84361;-81.5722;WV;;999.4034;74.96528
2013;4_54_87_1307;38.593;-81.3567;WV;;1017.353;74.96528
2013;2_54_101_1578;38.56939;-80.23386;WV;;727.0239;74.96528
2013;2_54_83_5479;38.79967;-79.66736;WV;;664.7497;74.96528
2013;4_37_111_49;35.73533;-81.97109;NC;;1266.735;74.96528
2013;2_37_73_84;36.41624;-76.49432;NC;;1336.23;74.96528
2013;3_37_97_1;35.82664;-80.92712;NC;;1337.849;74.96528
2013;3_33_11_321;42.74675;-71.87308;NH;;581.2328;74.96528
2013;3_33_5_1066;43.01219;-72.21962;NH;;492.9951;74.96528
2013;2_50_23_1388;44.19354;-72.75613;VT;;414.6758;74.96528
2013;3_50_27_791;43.37631;-72.43686;VT;;565.6783;74.96528
2013;3_50_21_799;43.82349;-72.96303;VT;;420.8818;74.96528
2013;1_25_13_298;42.05783;-72.49383;MA;;686.8413;74.96528
2013;1_9_5_61;41.74396;-73.22988;CT;;696.7427;74.96528
2014;1_29_223_20029;36.9509;-90.29811;MO;;1295.687;74.96528
2014;1_55_75_20373;45.3614;-87.9838;WI;;498.3834;74.96528
2014;1_17_181_20067;37.48187;-89.35535;IL;;1273.306;74.96528
2014;5_28_63_41;31.7796;-91.01497;MS;;1854.309;74.96528
2014;3_28_123_7;32.39609;-89.39515;MS;;1636.52;74.96528
2014;1_26_33_20254;46.41217;-84.82403;MI;;384.8318;74.96528
2014;1_26_153_20499;46.01499;-86.4361;MI;;391.0239;74.96528
2014;4_26_121_20076;43.41382;-86.08384;MI;;623.638;74.96528
2014;3_26_127_20099;43.78936;-86.05969;MI;;562.3535;74.96528
2014;3_26_89_20007;44.92247;-85.7067;MI;;488.7704;74.96528
2014;3_26_9_20202;45.18118;-85.23494;MI;;470.0787;74.96528
2014;4_26_87_20037;43.09069;-83.10894;MI;;622.8304;74.96528
2014;1_26_41_20486;46.08477;-86.50324;MI;;383.5597;74.96528
2014;4_18_5_20041;39.31438;-86.0119;IN;;988.5488;74.96528
2014;2_18_43_20020;38.37237;-85.97019;IN;;1187.185;74.96528
2014;3_18_47_20046;39.37265;-85.24909;IN;;951.4732;74.96528
2014;2_18_117_20049;38.5261;-86.33163;IN;;1090.392;74.96528
2014;2_18_61_20020;38.36746;-86.21383;IN;;1151.097;74.96528
2014;2_21_127_44;38.1881;-82.64639;KY;;1082.937;74.96528
2014;2_21_135_17;38.53289;-83.38482;KY;;1003.12;74.96528
2014;3_21_203_14;37.27167;-84.32508;KY;;1098.001;74.96528
2014;2_21_175_18;37.88406;-83.25434;KY;;1069.749;74.96528
2014;1_21_119_30;37.48403;-82.95574;KY;;1060.941;74.96528
2014;5_21_231_46;36.79352;-84.82868;KY;;1148.501;74.96528
2014;2_21_63_4;38.04441;-83.0285;KY;;1049.976;74.96528
2014;3_21_13_5;36.88854;-83.54881;KY;;1058.14;74.96528
2014;4_21_103_12;38.35236;-84.98058;KY;;1065.873;74.96528
2014;2_21_205_10;38.26983;-83.4162;KY;;1005.382;74.96528
2014;4_21_229_34;37.7835;-85.30727;KY;;1139.102;74.96528
2014;1_21_193_25;37.03431;-83.15788;KY;;1051.034;74.96528
2014;5_21_1_17;37.10344;-85.48618;KY;;1159.967;74.96528
2014;5_47_63_20;36.27445;-83.33936;TN;;1131.718;74.96528
2014;5_47_73_57;36.49431;-82.90585;TN;;1130.941;74.96528
2014;5_47_171_46;36.19497;-82.26386;TN;;862.4102;74.96528
2014;2_47_39_38;35.68581;-88.14704;TN;;1317.378;74.96528
2014;3_47_27_34;36.55869;-85.40235;TN;;1215.538;74.96528
2014;2_47_81_66;35.81746;-87.3411;TN;;1282.671;74.96528
2014;5_47_9_70;35.57603;-83.9366;TN;;1134.726;74.96528
2014;2_47_83_21;36.3543;-87.60486;TN;;1262.521;74.96528
2014;5_47_139_110;35.17445;-84.40698;TN;;1224.452;74.96528
2014;3_47_187_70;36.00174;-86.97912;TN;;1322.537;74.96528
2014;5_47_139_116;35.00485;-84.62047;TN;;1341.112;74.96528
2014;5_47_163_71;36.57933;-82.5805;TN;;1077.971;74.96528
2014;5_47_67_7;36.53965;-83.16397;TN;;1079.367;74.96528
2014;4_47_13_16;36.23792;-84.08457;TN;;1215.296;74.96528
2014;6_1_33_23;34.59309;-87.6601;AL;;1423.732;74.96528
2014;5_1_127_52;33.89768;-87.46821;AL;;1563.95;74.96528
2014;4_1_63_37;32.86471;-87.96602;AL;;1691.959;74.96528
2014;3_1_123_48;33.00667;-85.71967;AL;;1583.869;74.96528
2014;4_1_93_56;34.20291;-87.67817;AL;;1473.699;74.96528
2014;2_1_119_28;32.47666;-88.35822;AL;;1654.637;74.96528
2014;4_1_57_36;33.86148;-87.76732;AL;;1538.677;74.96528
2014;6_39_33_2384;40.90928;-82.75447;OH;;790.9587;74.96528
2014;4_39_7_5203;41.56209;-80.73216;OH;;703.4897;74.96528
2014;4_39_5_2438;40.74698;-82.24356;OH;;823.1917;74.96528
2014;4_39_29_4291;40.62307;-80.69607;OH;;810.0354;74.96528
2014;4_39_133_3818;41.19078;-81.2768;OH;;773.7143;74.96528
2014;4_39_35_4156;41.32358;-81.66067;OH;;755.0816;74.96528
2014;2_39_127_2228;39.71132;-82.12552;OH;;944.2665;74.96528
2014;2_39_9_2380;39.32256;-82.20875;OH;;961.3993;74.96528
2014;3_39_119_1793;40.13417;-81.77569;OH;;900.9131;74.96528
2014;4_13_297_38;33.82676;-83.55773;GA;;1504.768;74.96528
2014;4_13_135_30;34.11374;-84.01905;GA;;1436.907;74.96528
2014;5_13_213_72;34.81332;-84.63321;GA;;1179.281;74.96528
2014;4_13_119_26;34.34283;-83.33999;GA;;1463.212;74.96528
2014;5_13_227_5;34.42822;-84.39189;GA;;1373.747;74.96528
2014;6_36_15_3548;42.13937;-76.76096;NY;;578.7867;74.96528
2014;6_36_77_5042;42.4082;-75.2976;NY;;593.1984;74.96528
2014;6_36_109_1591;42.35359;-76.45411;NY;;595.736;74.96528
2014;4_36_113_518;43.57642;-74.02412;NY;;397.2656;74.96528
2014;6_36_15_1664;42.2092;-76.96434;NY;;578.7867;74.96528
2014;6_36_7_2763;42.16697;-75.48656;NY;;583.6311;74.96528
2014;5_36_101_2715;42.29736;-77.15967;NY;;564.074;74.96528
2014;3_36_43_5447;43.37558;-75.03074;NY;;542.6345;74.96528
2014;1_36_89_5680;44.24891;-74.86704;NY;;471.219;74.96528
2014;7_36_91_4023;43.24411;-73.65278;NY;;694.3772;74.96528
2014;7_36_91_2848;42.93659;-73.8836;NY;;692.2287;74.96528
2014;5_42_39_5278;41.7224;-79.9;PA;;663.7585;74.96528
2014;6_42_117_4339;41.75273;-77.46832;PA;;551.6347;74.96528
2014;6_42_47_5799;41.41493;-79.03912;PA;;671.4676;74.96528
2014;6_42_33_3971;40.94503;-78.75977;PA;;735.1564;74.96528
2014;6_42_65_3694;41.03104;-78.90525;PA;;700.5696;74.96528
2014;6_42_33_4756;40.89469;-78.31614;PA;;717.3114;74.96528
2014;6_42_105_6094;41.70688;-77.64411;PA;;554.9827;74.96528
2014;8_42_127_4532;41.41565;-75.39107;PA;;610.7133;74.96528
2014;5_42_59_6041;39.82951;-80.08139;PA;;883.5385;74.96528
2014;6_42_123_7266;41.66347;-79.28723;PA;;660.7193;74.96528
2014;2_54_83_2240;38.87555;-80.08204;WV;;820.0121;74.96528
2014;3_54_67_2536;38.27322;-80.69561;WV;;854.4607;74.96528
2014;2_54_93_8809;39.11706;-79.76724;WV;;808.7182;74.96528
2014;2_54_83_2254;38.61135;-80.03894;WV;;709.3074;74.96528
2014;2_54_41_2317;38.91982;-80.5177;WV;;971.04;74.96528
2014;3_54_39_1369;38.32223;-81.45567;WV;;1041.735;74.96528
2014;3_54_5_1342;38.00248;-81.60632;WV;;1054.543;74.96528
2014;4_54_43_884;38.25821;-81.9872;WV;;1062.758;74.96528
2014;4_54_21_426;38.77229;-81.02093;WV;;947.7513;74.96528
2014;3_54_47_817;37.28375;-81.42966;WV;;935.3125;74.96528
2014;2_54_97_2114;38.74954;-80.26673;WV;;856.8756;74.96528
2014;2_54_101_333;38.52342;-80.5617;WV;;944.5792;74.96528
2014;2_54_83_2298;38.81802;-79.73041;WV;;645.2646;74.96528
2014;5_51_51_42;36.9989;-82.26747;VA;;960.9307;74.96528
2014;1_51_33_19;37.89516;-77.46387;VA;;1172.797;74.96528
2014;3_51_75_18;37.71498;-77.90648;VA;;1192.033;74.96528
2014;1_51_101_7;37.8037;-77.17914;VA;;1195.053;74.96528
2014;1_51_800_38;36.55228;-76.85824;VA;;1303.365;74.96528
2014;2_51_141_21;36.71122;-80.14382;VA;;1187.044;74.96528
2014;2_51_147_27;37.18232;-78.46847;VA;;1216.381;74.96528
2014;3_51_61_55;38.43808;-77.64158;VA;;1045.368;74.96528
2014;5_51_195_15;36.9874;-82.72836;VA;;886.8229;74.96528
2014;2_37_15_5;35.99706;-76.87978;NC;;1332.003;74.96528
2014;3_37_169_35;36.52982;-80.27526;NC;;1052.018;74.96528
2014;3_37_169_40;36.47842;-80.42437;NC;;1217.023;74.96528
2014;3_37_3_20;35.81874;-81.07787;NC;;1290.938;74.96528
2014;4_37_111_16;35.59063;-82.11304;NC;;1076.664;74.96528
2014;3_37_157_41;36.32061;-79.90176;NC;;1264.168;74.96528
2014;3_37_67_36;36.23397;-80.06319;NC;;1255.021;74.96528
2014;3_37_33_75;36.49204;-79.19865;NC;;1218.668;74.96528
2014;1_37_125_25;35.486;-79.53446;NC;;1325.131;74.96528
2014;3_37_59_15;36.01855;-80.52168;NC;;1297.942;74.96528
2014;3_37_81_80;36.02068;-79.58476;NC;;1251.338;74.96528
2014;3_37_71_15;35.20401;-81.02564;NC;;1434.675;74.96528
2014;3_45_59_19;34.42577;-81.92485;SC;;1554.11;74.96528
2014;2_45_55_47;34.46841;-80.83478;SC;;1483.481;74.96528
2014;3_45_7_43;34.48771;-82.95557;SC;;1472.613;74.96528
2014;2_12_131_47;30.74029;-86.1121;FL;;1972.927;74.96528
2014;2_33_9_54;43.65517;-71.92973;NH;;454.93;74.96528
2014;3_33_11_783;42.81013;-71.62391;NH;;587.369;74.96528
2014;2_33_9_190;44.12683;-72.00437;NH;;476.7788;74.96528
2014;3_33_13_331;43.27424;-71.45533;NH;;491.0301;74.96528
2014;3_50_1_367;44.07936;-73.02637;VT;;584.6391;74.96528
2014;3_50_21_282;43.50139;-72.90296;VT;;456.8139;74.96528
2014;3_50_25_1277;43.01959;-72.68509;VT;;550.7126;74.96528
2014;3_50_27_1114;43.47732;-72.57502;VT;;523.2067;74.96528
2014;3_50_21_1276;43.84393;-73.06301;VT;;591.0943;74.96528
2014;3_50_3_1625;42.99786;-73.12501;VT;;504.5745;74.96528
2014;1_25_27_1056;42.53015;-71.97634;MA;;553.9531;74.96528
2014;1_25_3_1153;42.70643;-73.27308;MA;;566.7529;74.96528
2014;1_25_3_528;42.39734;-73.28345;MA;;605.958;74.96528
2014;1_25_3_1224;42.24538;-73.23996;MA;;560.8864;74.96528
2014;1_10_1_425;39.21245;-75.55813;DE;;1069.81;74.96528
2015;1_48_405_73;31.61724;-94.08578;TX;;1803.225;74.96528
2015;5_5_7_94;36.27496;-94.09795;AR;;1284.918;74.96528
2015;1_55_75_20603;45.43773;-88.36962;WI;;481.8217;74.96528
2015;1_17_69_20030;37.50367;-88.24591;IL;;1235.8;74.96528
2015;1_17_77_20070;37.79906;-89.52099;IL;;1234.991;74.96528
2015;1_17_87_20201;37.49534;-88.73207;IL;;1254.823;74.96528
2015;5_28_157_51;31.15711;-91.36189;MS;;1912.617;74.96528
2015;3_28_75_5;32.2748;-88.74198;MS;;1589.087;74.96528
2015;4_28_153_28;31.6282;-88.65181;MS;;1731.193;74.96528
2015;5_28_5_86;31.32223;-90.87223;MS;;1835.198;74.96528
2015;1_26_109_20238;45.29772;-87.65629;MI;;494.3528;74.96528
2015;1_26_95_20300;46.2606;-85.85347;MI;;365.9165;74.96528
2015;1_26_3_20276;46.25702;-86.65994;MI;;368.2558;74.96528
2015;1_26_95_20315;46.51492;-85.45535;MI;;357.1071;74.96528
2015;1_26_3_20220;46.27653;-86.83647;MI;;378.7145;74.96528
2015;1_26_95_20180;46.2902;-85.75213;MI;;365.9165;74.96528
2015;3_26_9_20111;44.91175;-84.98166;MI;;440.2811;74.96528
2015;1_26_3_20092;46.31231;-86.72441;MI;;368.2558;74.96528
2015;1_26_3_20355;46.31153;-86.66161;MI;;368.2558;74.96528
2015;1_18_21_20101;39.40893;-87.07783;IN;;1051.257;74.96528
2015;2_18_25_22008;38.21905;-86.55526;IN;;1189.895;74.96528
2015;4_18_39_20103;41.569;-85.65799;IN;;819.7261;74.96528
2015;2_18_13_1113;39.06087;-86.13324;IN;;1014.448;74.96528
2015;2_21_115_20;37.80543;-82.82448;KY;;1078.996;74.96528
2015;1_21_195_80;37.42032;-82.35969;KY;;1079.517;74.96528
2015;3_21_129_20;37.56557;-83.65497;KY;;1101.386;74.96528
2015;6_21_227_12;36.93782;-86.16887;KY;;1255.793;74.96528
2015;3_21_13_4;36.83716;-83.6839;KY;;1058.277;74.96528
2015;3_21_235_14;36.6812;-83.91405;KY;;1034.176;74.96528
2015;3_21_203_2;37.17396;-84.29001;KY;;1141.788;74.96528
2015;6_21_9_43;36.97409;-85.82625;KY;;1206.734;74.96528
2015;5_21_57_6;36.74479;-85.29645;KY;;1218.287;74.96528
2015;7_21_143_53;37.02858;-87.9446;KY;;1224.828;74.96528
2015;6_21_183_18;37.41328;-87.04859;KY;;1265.758;74.96528
2015;1_21_71_16;37.67879;-82.68388;KY;;1109.26;74.96528
2015;2_21_237_19;37.69696;-83.6366;KY;;1101.386;74.96528
2015;1_21_95_14;36.86909;-83.32602;KY;;1012.075;74.96528
2015;5_21_87_40;37.21318;-85.56406;KY;;1177.009;74.96528
2015;4_47_35_26;35.77809;-85.15387;TN;;1119.04;74.96528
2015;5_47_73_15;36.49788;-83.00609;TN;;1129.892;74.96528
2015;1_47_77_14;35.70761;-88.40814;TN;;1300.376;74.96528
2015;1_47_109_15;35.04088;-88.62886;TN;;1351.743;74.96528
2015;5_47_145_10;35.71636;-84.60996;TN;;1310.882;74.96528
2015;4_47_175_1;35.61425;-85.54814;TN;;1265.26;74.96528
2015;3_47_21_9;36.35411;-87.13955;TN;;1295.717;74.96528
2015;5_1_115_89;33.83026;-86.11951;AL;;1563.163;74.96528
2015;3_1_17_50;32.83234;-85.20324;AL;;1597.13;74.96528
2015;6_1_71_37;34.83926;-85.65541;AL;;1354.107;74.96528
2015;4_1_7_36;32.91587;-86.91886;AL;;1635.459;74.96528
2015;3_1_17_15;33.03874;-85.5617;AL;;1575.42;74.96528
2015;5_1_73_76;33.44182;-86.71077;AL;;1588.728;74.96528
2015;5_1_37_20;33.03737;-86.40045;AL;;1616.822;74.96528
2015;5_1_133_29;34.25888;-87.59926;AL;;1399.188;74.96528
2015;4_39_155_5029;41.28197;-80.53055;OH;;736.8546;74.96528
2015;3_39_157_3047;40.42148;-81.66608;OH;;869.2256;74.96528
2015;2_39_167_3900;39.46506;-81.75307;OH;;947.5737;74.96528
2015;2_39_73_12469;39.48656;-82.18102;OH;;957.9941;74.96528
2015;1_39_131_947;39.12701;-83.02862;OH;;951.923;74.96528
2015;4_13_149_21;33.36652;-85.00384;GA;;1571.824;74.96528
2015;5_13_187_33;34.46965;-84.03045;GA;;1367.472;74.96528
2015;7_23_25_1629;44.9542;-69.6616;ME;;429.105;74.96528
2015;7_23_25_1448;46.23244;-69.96568;ME;;327.769;74.96528
2015;4_23_9_733;45.07582;-68.18345;ME;;376.563;74.96528
2015;7_23_25_121;45.84856;-69.91982;ME;;358.903;74.96528
2015;6_23_27_946;44.68512;-69.29506;ME;;438.6023;74.96528
2015;6_23_11_399;44.33366;-69.70729;ME;;455.7583;74.96528
2015;9_23_17_660;44.40032;-70.87026;ME;;353.0274;74.96528
2015;7_23_25_394;44.86958;-69.7069;ME;;429.105;74.96528
2015;7_23_25_528;44.75927;-69.83442;ME;;426.5364;74.96528
2015;7_23_25_1123;46.32405;-69.88291;ME;;342.8413;74.96528
2015;3_23_19_1388;46.15269;-68.67162;ME;;365.6142;74.96528
2015;9_23_17_1315;44.70832;-70.80507;ME;;311.5979;74.96528
2015;9_23_7_1540;44.504;-70.18336;ME;;400.8078;74.96528
2015;5_23_21_1329;46.25742;-68.94913;ME;;352.2968;74.96528
2015;2_23_3_1162;46.70314;-68.75984;ME;;336.6406;74.96528
2015;2_23_3_1690;46.67243;-68.78471;ME;;336.6406;74.96528
2015;2_23_3_1126;47.38816;-69.18323;ME;;325.9465;74.96528
2015;2_23_3_290;46.88912;-68.39238;ME;;355.9545;74.96528
2015;2_23_3_1324;47.28904;-68.20422;ME;;336.4939;74.96528
2015;5_23_21_1568;45.35372;-68.97725;ME;;399.6876;74.96528
2015;9_23_17_10488;44.22646;-71.00639;ME;;350.4896;74.96528
2015;8_36_79_3942;41.48013;-73.58316;NY;;738.4705;74.96528
2015;7_36_115_4135;43.23014;-73.30572;NY;;640.3304;74.96528
2015;6_36_17_3810;42.68689;-75.46681;NY;;576.4907;74.96528
2015;4_36_31_5127;44.12661;-74.15502;NY;;389.9833;74.96528
2015;2_36_121_166;42.60124;-78.34245;NY;;554.8363;74.96528
2015;5_36_3_107;42.07829;-78.15008;NY;;519.2738;74.96528
2015;4_36_31_459;44.26531;-73.63349;NY;;512.2355;74.96528
2015;7_36_83_3896;42.63732;-73.52093;NY;;701.0461;74.96528
2015;3_36_43_2149;42.99022;-74.88713;NY;;563.207;74.96528
2015;3_36_65_5625;43.1588;-75.1537;NY;;611.7354;74.96528
2015;1_36_45_1301;43.99873;-75.58298;NY;;555.0724;74.96528
2015;4_36_31_338;44.0647;-73.98495;NY;;347.6264;74.96528
2015;6_36_97_18174;42.54239;-76.755;NY;;626.8778;74.96528
2015;5_42_39_6048;41.82507;-80.35399;PA;;707.2106;74.96528
2015;7_42_111_4549;40.21945;-78.8136;PA;;693.7609;74.96528
2015;9_42_11_4834;40.22726;-75.93445;PA;;794.4291;74.96528
2015;6_42_123_6946;41.82132;-79.07018;PA;;622.1345;74.96528
2015;6_42_83_744;41.82577;-78.39352;PA;;571.4946;74.96528
2015;5_42_49_1448;42.1725;-79.95938;PA;;634.2255;74.96528
2015;6_42_47_6209;41.59974;-78.7289;PA;;596.6497;74.96528
2015;8_42_115_360;41.92912;-75.83859;PA;;610.26;74.96528
2015;6_42_123_10532;41.76339;-79.19051;PA;;622.1345;74.96528
2015;6_42_53_7293;41.60877;-78.96909;PA;;621.3575;74.96528
2015;4_54_61_1650;39.67065;-79.9698;WV;;850.7538;74.96528
2015;3_54_19_1382;38.16823;-81.20327;WV;;1022.507;74.96528
2015;3_54_47_805;37.49286;-81.85682;WV;;1039.859;74.96528
2015;3_54_15_1432;38.40109;-81.24074;WV;;1026.545;74.96528
2015;2_54_83_2437;38.53704;-80.06253;WV;;707.0501;74.96528
2015;2_54_7_1589;38.57354;-80.65672;WV;;939.776;74.96528
2015;2_54_83_8066;38.85811;-79.67471;WV;;644.438;74.96528
2015;4_54_35_1145;38.79803;-81.7244;WV;;973.6278;74.96528
2015;3_54_67_158;38.43121;-80.72756;WV;;851.8254;74.96528
2015;5_51_167_27;37.13132;-81.90387;VA;;950.9771;74.96528
2015;1_51_183_44;36.87891;-77.09592;VA;;1274.863;74.96528
2015;5_51_191_71;36.84181;-81.85476;VA;;929.6194;74.96528
2015;5_51_191_77;36.71247;-81.72754;VA;;759.1398;74.96528
2015;5_51_27_34;37.22183;-81.84639;VA;;950.9771;74.96528
2015;5_51_169_8;36.70547;-82.73489;VA;;1084.484;74.96528
2015;2_51_19_8;37.16883;-79.61952;VA;;1179.129;74.96528
2015;2_51_67_46;36.9196;-79.73302;VA;;1170.372;74.96528
2015;3_37_1_43;35.91995;-79.42476;NC;;1268.829;74.96528
2015;4_37_173_25;35.62338;-83.35795;NC;;765.4872;74.96528
2015;4_37_115_16;35.99513;-82.64866;NC;;793.0512;74.96528
2015;3_37_145_19;36.37277;-79.13452;NC;;1210.022;74.96528
2015;3_45_83_3;34.83387;-82.01353;SC;;1465.977;74.96528
2015;3_45_45_74;34.67369;-82.22978;SC;;1482.769;74.96528
2015;3_45_73_32;34.63172;-83.18843;SC;;1445.767;74.96528
2015;3_45_83_18;35.15534;-82.18787;SC;;1402.067;74.96528
2015;3_45_87_59;34.67928;-81.62476;SC;;1579.256;74.96528
2015;3_45_71_23;34.13782;-81.56913;SC;;1612.612;74.96528
2015;3_45_47_82;34.05449;-82.25842;SC;;1481.62;74.96528
2015;3_45_1_96;34.08455;-82.43031;SC;;1481.62;74.96528
2015;3_33_13_949;43.3887;-71.92872;NH;;506.7646;74.96528
2015;3_33_13_946;43.19355;-71.6741;NH;;566.724;74.96528
2015;3_33_17_19;43.36088;-71.02653;NH;;496.3861;74.96528
2015;2_33_9_46;43.96283;-72.01724;NH;;491.717;74.96528
2015;3_33_5_149;43.04465;-72.29394;NH;;587.2406;74.96528
2015;3_33_19_350;43.5145;-72.31449;NH;;557.8749;74.96528
2015;2_33_7_1041;44.73639;-71.25042;NH;;344.1111;74.96528
2015;3_33_15_1166;43.10547;-71.16053;NH;;552.8575;74.96528
2015;2_50_15_289;44.56945;-72.67551;VT;;440.55;74.96528
2015;3_50_27_32;43.55965;-72.46344;VT;;557.8749;74.96528
2015;3_50_27_847;43.24508;-72.71626;VT;;558.9883;74.96528
2015;3_50_7_379;44.16805;-72.95351;VT;;421.6927;74.96528
2015;2_50_17_342;43.93897;-72.51663;VT;;514.9097;74.96528
2015;1_25_23_900;41.8554;-70.59242;MA;;628.3346;74.96528
2015;1_25_27_899;42.58698;-72.06186;MA;;598.3052;74.96528
2015;1_25_11_1037;42.68727;-72.71061;MA;;662.9782;74.96528
2015;1_9_5_300;41.82327;-73.30079;CT;;643.5401;74.96528
2015;1_9_5_19;41.84992;-73.10941;CT;;618.5742;74.96528
2015;1_34_41_37;40.8128;-75.05351;NJ;;740.4247;74.96528
2016;3_5_39_6;33.80631;-92.65493;AR;;1558.174;74.96528
2016;5_5_101_16;35.78977;-93.31613;AR;;1170.331;74.96528
2016;4_22_37_42;30.88762;-91.19624;LA;;1876.968;74.96528
2016;1_22_25_59;31.83668;-91.75413;LA;;1765.506;74.96528
2016;5_22_73_4;32.43213;-92.38743;LA;;1656.106;74.96528
2016;1_55_78_20079;44.97198;-88.67907;WI;;514.2935;74.96528
2016;1_17_77_10211;37.81326;-89.59476;IL;;1187.052;74.96528
2016;1_17_69_10208;37.51057;-88.32297;IL;;1180.358;74.96528
2016;1_17_3_10208;37.25665;-89.39522;IL;;1227.741;74.96528
2016;5_28_21_50;31.86783;-91.12019;MS;;1785.697;74.96528
2016;5_28_37_32;31.59802;-90.91709;MS;;1741.151;74.96528
2016;2_28_105_3;33.28636;-88.93335;MS;;1509.402;74.96528
2016;3_28_23_51;32.21756;-88.5474;MS;;1614.784;74.96528
2016;3_26_133_10262;43.98036;-85.27308;MI;;510.2961;74.96528
2016;3_26_123_20083;43.69627;-85.69392;MI;;539.9813;74.96528
2016;3_26_29_20002;45.24916;-84.95551;MI;;404.0419;74.96528
2016;1_26_95_20142;46.29013;-85.50908;MI;;325.4449;74.96528
2016;3_26_135_29017;44.5866;-83.9079;MI;;435.84;74.96528
2016;1_26_3_20050;46.54543;-86.12743;MI;;311.8547;74.96528
2016;1_18_167_20059;39.46032;-87.5081;IN;;1017.267;74.96528
2016;2_18_117_20020;38.42163;-86.61238;IN;;1095.499;74.96528
2016;2_18_37_20051;38.37232;-86.95577;IN;;1118.628;74.96528
2016;1_18_101_29990;38.59289;-86.88156;IN;;1089.559;74.96528
2016;2_18_105_20015;39.29084;-86.41569;IN;;936.9426;74.96528
2016;2_18_71_10212;38.99225;-86.20489;IN;;1008.336;74.96528
2016;2_21_89_9;38.53239;-82.79314;KY;;1003.408;74.96528
2016;5_21_155_1;37.52432;-85.45032;KY;;1116.172;74.96528
2016;2_21_115_13;37.92047;-82.74845;KY;;1060.198;74.96528
2016;2_21_115_24;37.82262;-82.87938;KY;;1045.636;74.96528
2016;2_21_165_45;37.9249;-83.69316;KY;;1018.835;74.96528
